t,CPU,RxKBTot,TxKBTot,WriteKBTot,Watts,Amps,RMS,diff_encoder_l,flag
119.44,29.24,1,1,2.8,83.93922543,0.539138034,0.089325356,11.90000143,0
119.46,29.16,1,1,2.7,83.93723933,0.538979146,0.044418546,12.63333445,0
119.48,29.08,1,1,2.6,83.93525323,0.538820259,0.091230435,12.69999825,0
119.5,29,1,1,2.5,83.93326713,0.538661371,0.246536,12.03333095,0
119.52,28.92,1,1,2.4,83.93128104,0.538502483,0.129655789,12,0
119.54,28.84,1,1,2.3,83.92929494,0.538343595,0.17466832,12,0
119.56,28.76,1,1,2.2,83.92730884,0.538184707,0.126608936,12,0
119.58,28.68,1,1,2.1,83.92532275,0.53802582,0.085417861,10.10000906,0
119.6,28.6,1,1,2,83.92333665,0.537866932,0.301125649,9.899992847,0
119.62,28.52,1,1,1.9,83.92135055,0.537708044,0.316687152,11.89999475,0
119.64,28.44,1,1,1.8,83.91936445,0.537549156,0.270381457,12,0
119.66,28.36,1,1,1.7,83.91737836,0.537390268,0.124822348,12,0
119.68,28.28,1,1,1.6,83.91539226,0.537231381,0.267676472,12,0
119.7,28.2,1,1,1.5,83.91340616,0.537072493,0.237981171,12,0
119.72,28.12,1,1,1.4,83.91142006,0.536913605,0.12621026,12,0
119.74,28.04,1,1,1.3,83.90943397,0.536754717,0.376490281,12,0
119.76,27.96,1,1,1.2,83.90744787,0.53659583,0.188098444,12,0
119.78,27.88,1,1,1.1,83.90546177,0.536436942,0.279622889,11.20000668,0
119.8,27.8,1,1,1,83.90347567,0.536278054,0.202062697,9.200004768,0
119.82,27.72,1,1,0.9,83.90148958,0.536119166,0.145665177,9.899998569,0
119.84,27.64,1,1,0.8,83.9,0.536,0.144854638,10.89999952,0
119.86,27.56,1,1,0.7,83.9,0.536,0.130180444,11.90000048,0
119.88,27.48,1,1,0.6,83.9,0.536,0.245876238,19.20001144,0
119.9,27.4,1,1,0.5,83.9,0.536,0.107917936,20.79998093,0
119.92,27.32,1,1,0.4,83.9,0.536,0.106113168,12.7999733,0
119.94,27.24,1,1,0.3,83.9,0.536,0.175946902,12,0
119.96,27.16,1,1,0.2,83.9,0.536,0.112453907,11.19999587,0
119.98,27.08,1,1,0.1,83.9,0.536,0.271788001,9.200009855,0
120,27,1,1,0,83.9,0.536,0.250688817,10.74193027,0
120.02,27,1,1,0,83.9,0.536,0.085611853,12,0
120.04,27,1,1,0,83.9,0.536,0.196213385,12,0
120.06,27,1,1,0,83.9,0.536,0.129402907,12,0
120.08,27,1,1,0,83.9,0.536,0.176233257,12,0
120.1,27,1,1,0,83.9,0.536,0.357743763,12,0
120.12,27,1,1,0,83.9,0.536,0.193607442,12,0
120.14,27,1,1,0,83.9,0.536,0.11408756,11.2999946,0
120.16,27,1,1,0,83.9,0.536,0.1407902,9.300008583,0
120.18,27,1,1,0,83.9,0.536,0.124696749,10.69999094,0
120.2,27,1,1,0,83.9,0.536,0.073690729,12,0
120.22,27,1,1,0,83.9,0.536,0.146007472,12,0
120.24,27,1,1,0,83.9,0.536,0.148826641,11.43333445,0
120.26,27,1,1,0,83.9,0.536,0.121466207,11,0
120.28,27,1,1,0,83.9,0.536,0.172442948,11,0
120.3,27,1,1,0,83.9,0.536,0.117881605,11.56666746,0
120.32,27,1,1,0,83.9,0.536,0.350019295,12,0
120.34,27,1,1,0,83.9,0.536,0.286682306,12,0
120.36,27,1,1,0,83.9,0.536,0.204243906,10.34482694,0
120.38,27,1,1,0,83.9,0.536,0.16305624,9.677425398,0
120.4,27,1,1,0,83.9,0.536,0.143164934,11.6129007,0
120.42,27,1,1,0,83.9,0.536,0.213130885,12,0
120.44,27,1,1,0,83.9,0.536,0.158466079,12,0
120.46,27,1,1,0,83.9,0.536,0.227897994,12,0
120.48,27,1,1,0,83.9,0.536,0.125012171,12,0
120.5,27,1,1,0,83.9,0.536,0.111681994,12,0
120.52,27,1,1,0,83.9,0.536,0.099156584,12,0
120.54,27,1,1,0,83.9,0.536,0.098016047,11.19999889,0
120.56,27,1,1,0,83.9,0.536,0.173000977,10.20000191,0
120.58,27,1,1,0,83.9,0.536,0.172667359,9.200004927,0
120.6,27,1,1,0,83.9,0.536,0.156003517,16.46662216,0
120.62,27,1,1,0,83.9,0.536,0.101211671,20.80002797,0
120.64,27,1,1,0,83.9,0.536,0.193348179,13.46668765,0
120.66,27,1,1,0,83.9,0.536,0.210478108,12,0
120.68,27,1,1,0,83.9,0.536,0.176442092,11.80645178,0
120.7,27,1,1,0,83.9,0.536,0.162829112,11.16128839,0
120.72,27,1,1,0,83.9,0.536,0.117132645,9.965513545,0
120.74,27,1,1,0,83.9,0.536,0.10705268,9.580645727,0
120.76,27,1,1,0,83.9,0.536,0.094917029,11.51612102,0
120.78,27,1,1,0,83.9,0.536,0.117943502,12,0
120.8,27,1,1,0,83.9,0.536,0.134602299,11.83333572,0
120.82,27,1,1,0,83.9,0.536,0.248663401,11.16666842,0
120.84,27,1,1,0,83.89979819,0.536,0.18582731,11.49999889,0
120.86,27,1,1,0,83.89778003,0.536,0.145508315,12,0
120.88,27,1,1,0,83.89576186,0.536,0.171253984,12,0
120.9,27,1,1,0,83.8937437,0.536,0.132311362,12,0
120.92,27,1,1,0,83.89172554,0.536,0.095709784,11.49999571,0
120.94,27,1,1,0,83.88970737,0.536,0.0891926,9.499993801,0
120.96,27,1,1,0,83.88768921,0.536,0.168940606,10.0000054,0
120.98,27,1,1,0,83.88567104,0.536,0.242549907,11.16666868,0
121,27,1,1,0,83.88365288,0.536,0.22387135,11.83333068,0
121.02,27,1,1,0,83.88163472,0.536,0.16175571,12,0
121.04,27,1,1,0,83.87961655,0.536,0.143365152,12,0
121.06,27,1,1,0,83.87759839,0.536,0.125728802,12,0
121.08,27,1,1,0,83.87558023,0.536,0.103337496,11.5161293,0
121.1,27,1,1,0,83.87356206,0.536,0.130915454,10.73333015,0
121.12,27,1,1,0,83.8715439,0.536,0.197350473,9.39999555,0
121.14,27,1,1,0,83.86952574,0.536,0.195390777,10.40000858,0
121.16,27,1,1,0,83.86750757,0.536,0.144516721,12,0
121.18,27,1,1,0,83.86548941,0.536,0.188880645,12,0
121.2,27,1,1,0,83.86347124,0.536,0.207097097,11.53333651,0
121.22,27,1,1,0,83.86145308,0.536,0.181415118,11.13333079,0
121.24,27,1,1,0,83.85943492,0.536,0.172989967,11.79999809,0
121.26,27,1,1,0,83.85741675,0.536,0.142470365,12,0
121.28,27,1,1,0,83.85539859,0.536,0.155431943,12,0
121.3,27,1,1,0,83.85338043,0.536,0.194427674,12,0
121.32,27,1,1,0,83.85136226,0.536,0.176624841,16.20000572,0
121.34,27,1,1,0,83.8493441,0.536,0.1186343,19.70967206,0
121.36,27,1,1,0,83.84732594,0.536,0.140135352,13.25808774,0
121.38,27,1,1,0,83.84530777,0.536,0.175976856,11.44827532,0
121.4,27,1,1,0,83.84328961,0.536,0.203971474,11.87096536,0
121.42,27,1,1,0,83.84127145,0.536,0.172894846,11.22580693,0
121.44,27,1,1,0,83.83925328,0.536,0.103729419,11.43333222,0
121.46,27,1,1,0,83.83723512,0.536,0.126076573,12,0
121.48,27,1,1,0,83.83521695,0.536,0.137396144,12,0
121.5,27,1,1,0,83.83319879,0.536,0.215285182,10.26666349,0
121.52,27,1,1,0,83.83118063,0.536,0.115682813,8.400005722,0
121.54,27,1,1,0,83.82916246,0.536,0.088533426,11.06667493,0
121.56,27,1,1,0,83.8271443,0.536,0.122260844,12,0
121.58,27,1,1,0,83.82512614,0.536,0.137979936,11.89999746,0
121.6,27,1,1,0,83.82310797,0.536,0.075887401,11.23333545,0
121.62,27,1,1,0,83.82108981,0.536,0.130483931,11.43333,0
121.64,27,1,1,0,83.81907165,0.536,0.283319625,11.9000027,0
121.66,27,1,1,0,83.81705348,0.536,0.218623312,11.2333354,0
121.68,27,1,1,0,83.81503532,0.536,0.133926787,10.13333619,0
121.7,27,1,1,0,83.81301715,0.536,0.213960333,9.290320943,0
121.72,27,1,1,0,83.81099899,0.536,0.092424342,11.22581113,0
121.74,27,1,1,0,83.80898083,0.536,0.174584958,11.58620496,0
121.76,27,1,1,0,83.80696266,0.536,0.096613356,11.09677475,0
121.78,27,1,1,0,83.8049445,0.536,0.089182379,11.74193318,0
121.8,27,1,1,0,83.80292634,0.536,0.135149764,12,0
121.82,27,1,1,0,83.80090817,0.536,0.11825849,11.93333588,0
121.84,27,1,1,0,83.8,0.536,0.17465969,11.26666857,0
121.86,27,1,1,0,83.8,0.536,0.182942683,10.20000254,0
121.88,27,1,1,0,83.8,0.536,0.197092521,9.199998093,0
121.9,27,1,1,0,83.8,0.536,0.103229374,11.2,0
121.92,27,1,1,0,83.8,0.536,0.114775527,11.59999936,0
121.94,27,1,1,0,83.8,0.536,0.168729431,11.06666794,0
121.96,27,1,1,0,83.8,0.536,0.124030968,11.73333524,0
121.98,27,1,1,0,83.8,0.536,0.128695698,11.79999952,0
122,27,1,1,0,83.8,0.536,0.159592503,11.4666672,1
122.02,27,1,1,0,83.8,0.536,0.176594904,11.13333487,1
122.04,27,1,1,0,83.8,0.536,0.137346128,14.99996503,1
122.06,27,1,1,0,83.8,0.536,0.111643508,20.33336194,1
122.08,27,1,1,0,83.8,0.536,0.061008704,13.66668892,1
122.1,27,1,1,0,83.8,0.536,0.069808609,11.38709613,1
122.12,27,1,1,0,83.8,0.536,0.1676373,12,1
122.14,27,1,1,0,83.8,0.536,0.137560272,12,1
122.16,27,1,1,0,83.8,0.536,0.132525176,11.63333063,1
122.18,27,1,1,0,83.8,0.536,0.152301918,11.03333641,1
122.2,27,1,1,0,83.8,0.536,0.066409148,11.69999841,1
122.22,27,1,1,0,83.8,0.536,0.217383596,11.63333667,1
122.24,27,1,1,0,83.8,0.536,0.251863229,10.90000811,1
122.26,27,1,1,0,83.8,0.536,0.167838915,8.900006199,1
122.28,27,1,1,0,83.8,0.536,0.172069902,9.466660945,1
122.3,27,1,1,0,83.8,0.536,0.196518756,11.96666746,1
122.32,27,1,1,0,83.8,0.536,0.170056328,11.30000016,1
122.34,27,1,1,0,83.8,0.536,0.151607822,11.36666714,1
122.36,27,1,1,0,83.8,0.536,0.203116177,11.96666555,1
122.38,27,1,1,0,83.8,0.536,0.126874147,11.29999825,1
122.4,27,1,1,0,83.8,0.536,0.068009345,11.35483911,1
122.42,27,1,1,0,83.8,0.536,0.087802127,11.99999754,1
122.44,27,1,1,0,83.8,0.536,0.083861517,9.241371327,1
122.46,27,1,1,0,83.8,0.536,0.158967923,9.41936381,1
122.48,27,1,1,0,83.8,0.536,0.188663672,11.99999754,1
122.5,27,1,1,0,83.8,0.536,0.113446,11.33333333,1
122.52,27,1,1,0,83.8,0.536,0.208833865,11,1
122.54,27,1,1,0,83.8,0.536,0.166168943,11.00000127,1
122.56,27,1,1,0,83.8,0.536,0.110752652,11.66666857,1
122.58,27,1,1,0,83.8,0.536,0.1237078,11.66666412,1
122.6,27,1,1,0,83.8,0.536,0.169444632,10.99999364,1
122.62,27,1,1,0,83.8,0.536,0.243851886,9.666669634,1
122.64,27,1,1,0,83.8,0.536,0.181094229,9.666659673,1
122.66,27,1,1,0,83.8,0.536,0.268262109,10.99999428,1
122.68,27,1,1,0,83.8,0.536,0.09341369,11,1
122.7,27,1,1,0,83.8,0.536,0.047000111,11,1
122.72,27,1,1,0,83.8,0.536,0.116434401,11,1
122.74,27,1,1,0,83.8,0.536,0.189425365,15.26229805,1
122.76,27,1,1,0,83.8,0.536,0.08238932,19.52460219,1
122.78,27,1,1,0,83.8,0.536,0.083390608,23.78690634,1
122.8,27,1,1,0,83.8,0.536,0.053887176,22.73333545,1
122.82,27,1,1,0,83.8,0.536,0.122395558,18.10004339,1
122.84,27,1,1,0,83.8,0.535995964,0.188345594,9.43336846,1
122.86,27,1,1,0,83.8,0.535975782,0.188285021,10.26666253,1
122.88,27,1,1,0,83.8,0.5359556,0.138211237,11.29999857,1
122.9,27,1,1,0,83.8,0.535935419,0.296556053,11.96666587,1
122.92,27,1,1,0,83.8,0.535915237,0.251172984,11.36666683,1
122.94,27,1,1,0,83.8,0.535895055,0.203506256,11.30000048,1
122.96,27,1,1,0,83.8,0.535874874,0.177515597,11.96666778,1
122.98,27,1,1,0,83.8,0.535854692,0.18497363,11.36666492,1
123,27,1,1,0,83.8,0.535834511,0.151066897,10.39999523,1
123.02,27,1,1,0.06,83.8,0.535814329,0.217126983,9.066660627,1
123.04,27,1,1,0.12,83.8,0.535794147,0.164362542,10.26666391,1
123.06,27,1,1,0.18,83.8,0.535773966,0.242895309,11,1
123.08,27,1,1,0.24,83.8,0.535753784,0.143770775,11,1
123.1,27,1,1,0.3,83.8,0.535733602,0.034123221,11,1
123.12,27,1,1,0.36,83.8,0.535713421,0.179136494,11.29032156,1
123.14,27,1,1,0.42,83.8,0.535693239,0.112820203,11.93548495,1
123.16,27,1,1,0.48,83.8,0.535673057,0.074942685,11.39999809,1
123.18,27,1,1,0.54,83.8,0.535652876,0.084924741,10.19999237,1
123.2,27,1,1,0.6,83.8,0.535632694,0.167449975,8.199990463,1
123.22,27,1,1,0.66,83.8,0.535612513,0.276989726,10.39999619,1
123.24,27,1,1,0.72,83.8,0.535592331,0.172337684,11.73333683,1
123.26,27,1,1,0.78,83.8,0.535572149,0.196612727,11.06666953,1
123.28,27,1,1,0.84,83.8,0.535551968,0.219319669,11,1
123.3,27,1,1,0.9,83.8,0.535531786,0.089062381,11.26666508,1
123.32,27,1,1,0.96,83.8,0.535511604,0.191755236,11.93333238,1
123.34,27,1,1,1.02,83.8,0.535491423,0.096210076,11.40000032,1
123.36,27,1,1,1.08,83.8,0.535471241,0.553970452,11,1
123.38,27,1,1,1.14,83.8,0.535451059,0.59634313,11,1
123.4,27,1,1,1.2,83.8,0.535430878,0.413645006,10.39999841,1
123.42,27,1,1,1.26,83.8,0.535410696,0.654064357,9.733331108,1
123.44,27,1,1,1.32,83.8,0.535390515,0.402999672,9.066663806,1
123.46,27,1,1,1.38,83.8,0.535370333,0.285878174,12.83607744,1
123.48,27,1,1,1.44,83.8,0.535350151,0.498916198,17.09836492,1
123.5,27,1,1,1.5,83.8,0.53532997,0.86475271,21.36065241,1
123.52,27,1,1,1.56,83.8,0.535309788,0.615008595,22.56666651,1
123.54,27,1,1,1.62,83.8,0.535289606,0.319147091,20.19999428,1
123.56,27,1,1,1.68,83.8,0.535269425,0.238710914,12.19998665,1
123.58,27,1,1,1.74,83.8,0.535249243,0.279899874,9.299994755,1
123.6,27,1,1,1.8,83.8,0.535229061,0.207927238,8.93334287,1
123.62,27,1,1,1.86,83.8,0.53520888,0.160489856,11.60001208,1
123.64,27,1,1,1.92,83.8,0.535188698,0.088831758,11.41379077,1
123.66,27,1,1,1.98,83.8,0.535168517,0.172387524,11,1
123.68,27,1,1,2.04,83.8,0.535148335,0.195987308,11,1
123.7,27,1,1,2.1,83.8,0.535128153,0.172794247,11,1
123.72,27,1,1,2.16,83.8,0.535107972,0.074814289,11.25806682,1
123.74,27,1,1,2.22,83.8,0.53508779,0.059211073,11.90322525,1
123.76,27,1,1,2.28,83.8,0.535067608,0.071702179,9.65518017,1
123.78,27,1,1,2.34,83.8,0.535047427,0.067248213,8.774188874,1
123.8,27,1,1,2.4,83.8,0.535027245,0.208026514,10.70967906,1
123.82,27,1,1,2.46,83.8,0.535007063,0.349287699,11,1
123.84,27,1,1,2.52,83.79871031,0.535090278,0.422136875,11,1
123.86,27,1,1,2.58,83.79672618,0.535229167,0.316481238,11,1
123.88,27,1,1,2.64,83.79474205,0.535368056,0.18861445,11.56667,1
123.9,27,1,1,2.7,83.79275793,0.535506945,0.263196192,11.76666455,1
123.92,27,1,1,2.76,83.7907738,0.535645834,0.16761661,11.10000254,1
123.94,27,1,1,2.82,83.78878967,0.535784723,0.12320215,9.300008106,1
123.96,27,1,1,2.88,83.78680555,0.535923612,0.083811525,8.699993801,1
123.98,27,1,1,2.94,83.78482142,0.536062501,0.104150171,10.69999571,1
124,27,1,1,3,83.78283729,0.536201389,0.095217131,11,1
124.02,27,1.02,1.02,2.96,83.78085317,0.536340278,0.162492261,11,1
124.04,27,1.04,1.04,2.92,83.77886904,0.536479167,0.21629748,11,1
124.06,27,1.06,1.06,2.88,83.77688491,0.536618056,0.14615458,11.56666778,1
124.08,27,1.08,1.08,2.84,83.77490079,0.536756945,0.146367731,11.76666492,1
124.1,27,1.1,1.1,2.8,83.77291666,0.536895834,0.124096503,11.09999762,1
124.12,27,1.12,1.12,2.76,83.77093253,0.537034723,0.100662011,11,1
124.14,27,1.14,1.14,2.72,83.76894841,0.537173611,0.182994961,11,1
124.16,27,1.16,1.16,2.68,83.76696428,0.5373125,0.172335912,11,1
124.18,27,1.18,1.18,2.64,83.76498015,0.537451389,0.191248261,15.38708352,1
124.2,27,1.2,1.2,2.6,83.76299603,0.537590278,0.187154258,17.4,1
124.22,27,1.22,1.22,2.56,83.7610119,0.537729167,0.180179712,12.06666158,1
124.24,27,1.24,1.24,2.52,83.75902777,0.537868056,0.197342313,11,1
124.26,27,1.26,1.26,2.48,83.75704365,0.538006945,0.15432994,10.59999619,1
124.28,27,1.28,1.28,2.44,83.75505952,0.538145834,0.169939697,9.26666158,1
124.3,27,1.3,1.3,2.4,83.75307539,0.538284722,0.164170488,5.799980926,1
124.32,27,1.32,1.32,2.36,83.75109127,0.538423611,0.156750852,2.399993324,1
124.34,27,1.34,1.34,2.32,83.74910714,0.5385625,0.38828785,0.400007311,1
124.36,27,1.36,1.36,2.28,83.74712301,0.538701389,0.622656042,0.533330472,1
124.38,27,1.38,1.38,2.24,83.74513889,0.538840278,0.529250856,1.199997775,1
124.4,27,1.4,1.4,2.2,83.74315476,0.538979167,0.36893716,1.866665077,1
124.42,27,1.42,1.42,2.16,83.74117063,0.539118056,0.40195464,4.666661898,1
124.44,27,1.44,1.44,2.12,83.73918651,0.539256945,0.403855834,7.999998411,1
124.46,27,1.46,1.46,2.08,83.73720238,0.539395833,0.276065615,11.33333492,1
124.48,27,1.48,1.48,2.04,83.73521825,0.539534722,0.286083548,12,1
124.5,27,1.5,1.5,2,83.73323413,0.539673611,0.2461686,11.66666137,1
124.52,27,1.52,1.52,1.96,83.73125,0.5398125,0.124033745,10.33333736,1
124.54,27,1.54,1.54,1.92,83.72926587,0.539951389,0.165682693,11.49999189,1
124.56,27,1.56,1.56,1.88,83.72728175,0.540090278,0.179018718,13,1
124.58,27,1.58,1.58,1.84,83.72529762,0.540229167,0.1907737,13,1
124.6,27,1.6,1.6,1.8,83.72331349,0.540368056,0.236508852,13,1
124.62,27,1.62,1.62,1.76,83.72132937,0.540506944,0.19543813,13,1
124.64,27,1.64,1.64,1.72,83.71934524,0.540645833,0.159805361,13,1
124.66,27,1.66,1.66,1.68,83.71736111,0.540784722,0.181217346,13,1
124.68,27,1.68,1.68,1.64,83.71537699,0.540923611,0.156331887,12.33332634,1
124.7,27,1.7,1.7,1.6,83.71339286,0.5410625,0.151637016,9.66665713,1
124.72,27,1.72,1.72,1.56,83.71140873,0.541201389,0.261157563,8.49999698,1
124.74,27,1.74,1.74,1.52,83.70942461,0.541340278,0.177120944,8.666675991,1
124.76,27,1.76,1.76,1.48,83.70744048,0.541479166,0.050302508,11.33332401,1
124.78,27,1.78,1.78,1.44,83.70545635,0.541618055,0.102463814,12,1
124.8,27,1.8,1.8,1.4,83.70347223,0.541756944,0.176075303,12.33332856,1
124.82,27,1.82,1.82,1.36,83.7014881,0.541895833,0.209808659,13.66666317,1
124.84,27,1.84,1.84,1.32,83.7004995,0.54199001,0.16046532,13.75409862,1
124.86,27,1.86,1.86,1.28,83.7024975,0.54195005,0.112943383,13.42622907,1
124.88,27,1.88,1.88,1.24,83.7044955,0.54191009,0.12464949,13.09835952,1
124.9,27,1.9,1.9,1.2,83.7064935,0.54187013,0.13365284,17.20002861,1
124.92,27,1.92,1.92,1.16,83.70849151,0.54183017,0.093995688,20.7999752,1
124.94,27,1.94,1.94,1.12,83.71048951,0.54179021,0.073443811,14.80001717,1
124.96,27,1.96,1.96,1.08,83.71248751,0.54175025,0.12300953,13,1
124.98,27,1.98,1.98,1.04,83.71448551,0.54171029,0.094800508,13,1
125,27,2,2,1,83.71648351,0.54167033,0.19543417,13,1
125.02,27,2,1.98,1,83.71848152,0.54163037,0.433536043,13,1
125.04,27,2,1.96,1,83.72047952,0.54159041,0.677789638,13,1
125.06,27,2,1.94,1,83.72247752,0.54155045,0.525543408,13,1
125.08,27,2,1.92,1,83.72447552,0.54151049,0.243284032,11.59999714,1
125.1,27,2,1.9,1,83.72647352,0.54147053,0.171474404,10.40000477,1
125.12,27,2,1.88,1,83.72847153,0.541430569,0.32118511,12.40000668,1
125.14,27,2,1.86,1,83.73046953,0.541390609,0.23577557,12.54838676,1
125.16,27,2,1.84,1,83.73246753,0.541350649,0.102809649,12.09999793,1
125.18,27,2,1.82,1,83.73446553,0.541310689,0.118596769,12.76666524,1
125.2,27,2,1.8,1,83.73646354,0.541270729,0.176384251,13,1
125.22,27,2,1.78,1,83.73846154,0.541230769,0.151224418,12.60000064,1
125.24,27,2,1.76,1,83.74045954,0.541190809,0.256368108,9.933331426,1
125.26,27,2,1.74,1,83.74245754,0.541150849,0.146767093,9.866668892,1
125.28,27,2,1.72,1,83.74445554,0.541110889,0.145341333,10.7999965,1
125.3,27,2,1.7,1,83.74645355,0.541070929,0.194945843,9.466661898,1
125.32,27,2,1.68,1,83.74845155,0.541030969,0.131078955,10.73334541,1
125.34,27,2,1.66,1,83.75044955,0.540991009,0.095313696,13,1
125.36,27,2,1.64,1,83.75244755,0.540951049,0.138355079,13,1
125.38,27,2,1.62,1,83.75444555,0.540911089,0.09197406,13,1
125.4,27,2,1.6,1,83.75644356,0.540871129,0.089536295,13,1
125.42,27,2,1.58,1,83.75844156,0.540831169,0.140192297,13,1
125.44,27,2,1.56,1,83.76043956,0.540791209,0.114962487,12.58064527,1
125.46,27,2,1.54,1,83.76243756,0.540751249,0.147880128,11.86206536,1
125.48,27,2,1.52,1,83.76443557,0.540711289,0.074922835,10.4827571,1
125.5,27,2,1.5,1,83.76643357,0.540671329,0.143019659,11.25806973,1
125.52,27,2,1.48,1,83.76843157,0.540631369,0.088307695,13,1
125.54,27,2,1.46,1,83.77042957,0.540591409,0.236171231,13,1
125.56,27,2,1.44,1,83.77242757,0.540551449,0.201764863,13,1
125.58,27,2,1.42,1,83.77442558,0.540511488,0.140277368,13.86663774,1
125.6,27,2,1.4,1,83.77642358,0.540471528,0.127875145,22.53331267,1
125.62,27,2,1.38,1,83.77842158,0.540431568,0.08777895,20.8000124,1
125.64,27,2,1.36,1,83.78041958,0.540391608,0.263837236,12.7333346,1
125.66,27,2,1.34,1,83.78241758,0.540351648,0.225629493,10.0666654,1
125.68,27,2,1.32,1,83.78441559,0.540311688,0.069009407,10.60000381,1
125.7,27,2,1.3,1,83.78641359,0.540271728,0.142118308,13,1
125.72,27,2,1.28,1,83.78841159,0.540231768,0.168118333,13,1
125.74,27,2,1.26,1,83.79040959,0.540191808,0.064303322,13,1
125.76,27,2,1.24,1,83.7924076,0.540151848,0.175732481,13,1
125.78,27,2,1.22,1,83.7944056,0.540111888,0.189845438,13,1
125.8,27,2,1.2,1,83.7964036,0.540071928,0.144766867,12.60000318,1
125.82,27,2,1.18,1,83.7984016,0.540031968,0.053718354,12.06451382,1
125.84,27,2,1.16,1,83.80040282,0.540012085,0.117384306,12.70967721,1
125.86,27,2,1.14,1,83.80241692,0.540072508,0.210607556,11.89999666,1
125.88,27,2,1.12,1,83.80443102,0.540132931,0.348017694,10,1
125.9,27,2,1.1,1,83.80644512,0.540193354,0.33651112,10,1
125.92,27,2,1.08,1,83.80845922,0.540253777,1.075548526,10,1
125.94,27,2,1.06,1,83.81047332,0.540314199,0.657631272,10.06667345,1
125.96,27,2,1.04,1,83.81248741,0.540374622,0.322741159,11.39999746,1
125.98,27,2,1.02,1,83.81450151,0.540435045,0.577187596,12.36666365,1
126,27,2,1,1,83.81651561,0.540495468,0.366421095,12.96666905,1
126.02,27,2,1,0.98,83.81852971,0.540555891,0.895624674,12.30000175,1
126.04,27,2,1,0.96,83.82054381,0.540616314,0.960572952,11.26666889,1
126.06,27,2,1,0.94,83.82255791,0.540676737,0.093788232,10.09999857,1
126.08,27,2,1,0.92,83.82457201,0.54073716,0.771148801,12.10000048,1
126.1,27,2,1,0.9,83.82658611,0.540797583,0.333989431,13,1
126.12,27,2,1,0.88,83.8286002,0.540858006,1.004252523,13,1
126.14,27,2,1,0.86,83.8306143,0.540918429,0.284793174,13,1
126.16,27,2,1,0.84,83.8326284,0.540978852,0.271313558,13,1
126.18,27,2,1,0.82,83.8346425,0.541039275,0.34611825,13,1
126.2,27,2,1,0.8,83.8366566,0.541099698,0.273790272,13,1
126.22,27,2,1,0.78,83.8386707,0.541160121,0.414176099,13,1
126.24,27,2,1,0.76,83.8406848,0.541220544,0.285541661,13,1
126.26,27,2,1,0.74,83.84269889,0.541280967,0.288903135,11.99999952,1
126.28,27,2,1,0.72,83.84471299,0.54134139,0.363039582,10.99999857,1
126.3,27,2,1,0.7,83.84672709,0.541401813,0.140451995,10.00002384,1
126.32,27,2,1,0.68,83.84874119,0.541462236,0.245083795,20.00003338,1
126.34,27,2,1,0.66,83.85075529,0.541522659,0.205677999,20.99996567,1
126.36,27,2,1,0.64,83.85276939,0.541583082,0.193949285,13,1
126.38,27,2,1,0.62,83.85478349,0.541643505,0.090835612,13,1
126.4,27,2,1,0.6,83.85679758,0.541703928,0.081274478,12.66666985,1
126.42,27,2,1,0.58,83.85881168,0.541764351,0.253844974,12.00000254,1
126.44,27,2,1,0.56,83.86082578,0.541824773,0.20633967,10.66667048,1
126.46,27,2,1,0.54,83.86283988,0.541885196,0.250203375,10.96774048,1
126.48,27,2,1,0.52,83.86485398,0.541945619,0.151462057,12.90323066,1
126.5,27,2,1,0.5,83.86686808,0.542006042,0.219695372,12.34482674,1
126.52,27,2,1,0.48,83.86888218,0.542066465,0.151404457,12.322582,1
126.54,27,2,1,0.46,83.87089628,0.542126888,0.118602797,12.9677454,1
126.56,27,2,1,0.44,83.87291037,0.542187311,0.224733029,13,1
126.58,27,2,1,0.42,83.87492447,0.542247734,0.079162373,13,1
126.6,27,2,1,0.4,83.87693857,0.542308157,0.095611509,13,1
126.62,27,2,1,0.38,83.87895267,0.54236858,0.18664769,10.46667366,1
